"DISPLAY_ID","DISPLAY_TYPE_ID","DISPLAY_LOCATION_ID","ROTATION_SET_ID","DESCRIPTION_CODE","LOCALE","CREATED_BY","CREATION_DATE","LAST_UPDATED_BY","LAST_UPDATE_DATE","VERSION","SHOW_UNASSIGNED_YN"
200,6,174,97,"court_5_d9_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
201,6,175,97,"court_6_d10_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
202,2,176,98,"jury_assembly_d3_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
203,2,177,99,"main_concourse_d11_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
204,2,178,100,"witness_waiting_g40_d12_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
205,2,179,100,"public_waiting_d13_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
206,3,180,102,"vip","engb","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
236,2,209,156,"public_dining_d11_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
237,2,210,156,"barristers_lounge_d13_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
238,2,211,156,"witness_waiting_d14_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
239,6,212,139,"court_1_d2_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
240,6,213,158,"court_2_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
241,6,214,158,"court_3_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
242,6,215,158,"court_4_d5_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
243,6,216,158,"court_5_d6_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
244,6,217,158,"court_7_d7_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
245,6,218,158,"court_8_d8_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
246,6,219,158,"court_9_d9_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
247,6,220,158,"court_10_d10_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
248,2,221,135,"jury_waiting_d12_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
249,2,222,136,"main_reception_d1_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
250,3,223,139,"vip","engb","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
251,6,224,137,"witness_support_d2_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
252,6,225,157,"outside_shire_hall_d1_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
253,3,226,139,"vip","engb","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
254,6,227,134,"court_1_d1_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
255,6,228,134,"court_2_d2_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
256,6,229,135,"jury_waiting_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
257,6,230,137,"special_witness_room_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
258,3,231,139,"vip","engb","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
317,2,290,202,"main_public_waiting_d1_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
318,2,291,210,"barristers_dining_room_d6_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
319,6,292,210,"witness_waiting_d7_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
320,2,293,210,"public_dining_d8_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
321,2,294,210,"public_waiting_d13_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
322,6,295,205,"court_1_d2_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
323,6,296,209,"court_2_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
324,6,297,209,"court_3_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
325,6,298,209,"court_4_d5_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
326,6,299,209,"court_10_d10_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
327,6,300,209,"court_5_d11_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
328,6,301,209,"court_6_d12_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
329,2,302,201,"jury_assembly_d9_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
330,3,303,205,"vip","engb","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
568,2,541,406,"main_entrance_foyer_d8_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
569,2,542,386,"security_office_d11_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
570,2,543,406,"foyer_d12_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
571,6,544,386,"public_dining_d17_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
572,6,545,386,"public_dining_d18_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
573,6,546,386,"public_dining_d19_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
574,6,547,406,"public_waiting_gallery_d20_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
575,2,548,406,"foyer_d23_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
576,6,549,386,"treasury_council_d28_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
577,2,550,375,"external_main_entrance_d35_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
578,2,551,375,"external_main_entrance_d36_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
579,2,552,386,"short_hand_writers_d37_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
580,6,553,386,"probation_office_d38_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
581,6,554,386,"cps_admin_office_d39_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
582,2,555,386,"press_office_d40_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
583,6,556,415,"court_17_d2_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
584,6,557,415,"court_18_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
585,6,558,415,"court_13_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
586,6,559,415,"court_14_d5_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
587,6,560,415,"court_15_d6_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
588,6,561,415,"court_16_d7_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
589,6,562,415,"court_2_d9_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
590,6,563,415,"court_3_d9a_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
591,6,564,415,"court_1_d10_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
592,6,565,415,"court_4_d10a_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
593,6,566,415,"court_5_d13_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
594,6,567,415,"court_6_d14_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
595,6,568,415,"court_7_d15_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
596,6,569,415,"court_8_d16_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
597,6,570,415,"court_9_d24_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
598,6,571,415,"court_10_d25_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
599,6,572,415,"court_11_d26_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
600,6,573,415,"court_12_d27_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
601,6,574,386,"jury_overspill_d29_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
602,2,575,386,"jury_lounge_d31_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
603,6,576,382,"witness_waiting_2_d21_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
604,6,577,382,"witness_waiting_1_d22_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
605,2,578,386,"barrister_lounge_d30_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
606,6,579,386,"fem_advocates_changing_d32_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
607,6,580,386,"queen_counsel_changing_d33_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
608,6,581,386,"male_advocates_changing_d34_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
609,3,582,381,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
826,2,799,719,"reception_1_d7_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
827,2,800,721,"reception_2_d8_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
828,2,801,719,"public_dining_d13_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
829,6,802,716,"court_5_d1_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
830,6,803,716,"court_7_d2_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
831,6,804,716,"court_8_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
832,6,805,716,"court_9_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
833,6,806,716,"court_1_d9_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
834,6,807,716,"court_2_d10_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
835,6,808,716,"court_3_d11_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
836,6,809,716,"court_4_d15_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
837,6,810,716,"court_6_d16_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
838,2,811,720,"new_jury_assembly_1_d6_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
839,2,812,720,"old_jury_waiting_d14_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
840,6,813,720,"new_jury_assembly_2_d17_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
841,2,814,719,"witness_support_d5_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
842,2,815,722,"barristers_robing_d12_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
843,3,816,723,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
844,2,817,719,"reception_d1_42","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
845,6,818,719,"public_dining_d2_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
846,6,819,719,"witness_service_d8_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
847,6,820,716,"court_3_d5_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
848,6,821,716,"court_2_d6_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
849,6,822,716,"court_1_d7_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
850,6,823,720,"jury_assembly_d3_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
851,6,824,722,"advocates_robing_d4_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
852,3,825,723,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
1089,6,1062,718,"public_dining_d1_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
1090,6,1063,679,"crown_court_d3_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
1091,6,1064,679,"magistrates_court_d4_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
1092,6,1065,682,"witness_waiting_d2_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
1093,3,1066,684,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
286,2,259,181,"main_reception_area_d1_42","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
287,2,260,197,"public_dining_d8_42","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
288,2,261,197,"advocates_dining_d9_42","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
289,6,262,197,"customs_and_excise_d10_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
290,6,263,198,"witness_protection_d12_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
291,6,264,187,"court_2_d2_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
292,6,265,207,"court_3_d3_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
293,6,266,207,"court_4_d4_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
294,6,267,207,"court_5_d5_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
295,6,268,207,"court_6_d6_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
296,6,269,207,"court_7_d7_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
297,2,270,183,"jury_assembly_d11_42","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
298,3,271,187,"vip","engb","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
299,2,272,193,"main_reception_area_d1_42","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
300,6,273,208,"witness_waiting_area_d3_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
301,6,274,208,"witness_support_d12_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
302,6,275,188,"public_dining_d13_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
303,6,276,206,"barristers_library_d15_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
304,6,277,189,"combined_court_1_d2_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
305,6,278,189,"court_1_d4_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
306,6,279,189,"court_2_d5_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
307,6,280,189,"court_3_d6_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
308,6,281,189,"court_4_d7_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
309,6,282,189,"court_5_d8_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
310,6,283,189,"court_6_d9_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
311,6,284,189,"court_7_d10_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
312,6,285,189,"court_8_d11_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
313,2,286,190,"jury_waiting_d14_42","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
128,6,102,81,"court_7_d12_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
129,6,103,48,"court_8_d13_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
130,6,104,48,"court_9_d14_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
131,6,105,48,"court_10_d15_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
132,6,106,48,"court_11_d16_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
133,2,107,49,"jury_reception_d5_42","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
134,2,108,790,"main_entance_hall_d1_42","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
135,2,109,81,"lobby_d17_42","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
136,2,110,79,"barristers_lounge_d3_42","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
137,6,111,79,"witness_room_d4_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
379,2,352,268,"public_restaurant_d1_42","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
380,6,353,247,"court_6_d4_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
381,6,354,247,"court_1_d5_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
382,6,355,247,"court_2_d7_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
383,6,356,247,"court_3_d8_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
384,6,357,247,"court_4_d9_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
385,2,358,248,"jury_assembly_room_d2_42","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
386,2,359,249,"main_lobby_d6_42","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
387,2,360,253,"witness_waiting_d3_42","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
388,6,361,268,"barristers_robing_room_d10_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
389,3,362,252,"vip","engb","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
390,2,363,271,"public_dining_d1_42","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
391,2,364,254,"public_area_d5_42","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
392,6,365,255,"court_4_d6_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
393,6,366,255,"court_3_d7_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
394,6,367,255,"court_2_d8_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
395,6,368,260,"court_1_d9_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
396,6,369,271,"police_waiting_room_d10_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
397,2,370,256,"jurors_waiting_area_d3_42","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
398,6,371,256,"jurors_dining_area_d4_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
399,6,372,271,"advocates_dining_d2_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
400,3,373,260,"vip","engb","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
401,6,374,255,"public_waiting_court_1_d1_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
402,6,375,256,"jury_waiting_area_d2_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
403,3,376,260,"vip","engb","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
1094,6,1067,744,"public_dining_d2_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
1095,2,1068,685,"reception_d9_42","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
1096,6,1069,691,"court_1_d1_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
1097,6,1070,686,"court_3_d4_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
1098,6,1071,686,"court_4_d5_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
1099,6,1072,686,"court_2_d6_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
1100,6,1073,686,"court_6_d7_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
1101,6,1074,686,"court_7_d8_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"N"
1102,6,1075,687,"jury_assembly_d10_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
1103,6,1076,743,"advocates_d3_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
1104,3,1077,691,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
171,3,145,46,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
331,2,304,211,"public_dining_d2_42","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
332,6,305,211,"advocates_lounge_d3_19","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
333,2,306,218,"second_floor_lobby_d4_42","enGB","XHIBIT",01-APR-09 15:26:05,"XHIBIT",01-APR-09 15:26:05,1,"Y"
